id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,location,player_id,player_name,shot_outcome_name,loc_x,loc_y
cda3adf5-db44-4d52-a722-8484b56e9418,5,1,00:00.1,0,0,2,1.2136,30,Pass,1214,United States Women's,9,From Kick Off,1214,United States Women's,"[60.0, 40.0]",5085,Alex Morgan,,0,40
1b8a9a7f-a699-48a4-977b-973063799498,6,1,00:01.4,0,1,2,,42,Ball Receipt*,1214,United States Women's,9,From Kick Off,1214,United States Women's,"[33.3, 44.1]",5081,Abby Dahlkemper,,26.7,44.1
283b81db-e89b-4a92-990d-432538ec7309,7,1,00:01.4,0,1,2,1.2361,43,Carry,1214,United States Women's,9,From Kick Off,1214,United States Women's,"[33.3, 44.1]",5081,Abby Dahlkemper,,26.7,44.1
27c0f8c5-e4a3-4461-8b0c-6e90c2fd28da,8,1,00:02.6,0,2,2,2.6382,30,Pass,1214,United States Women's,9,From Kick Off,1214,United States Women's,"[35.7, 44.8]",5081,Abby Dahlkemper,,24.3,44.8
86c21d83-0330-4cde-9ae5-5aaf3946d3f0,9,1,00:05.2,0,5,2,,42,Ball Receipt*,1214,United States Women's,9,From Kick Off,1214,United States Women's,"[84.4, 21.2]",5087,Samantha Mewis,,24.4,21.2
b99b019e-ce51-4be7-bd85-0b6d8ffc5b99,10,1,00:05.3,0,5,2,2.2157,30,Pass,1214,United States Women's,9,From Kick Off,1214,United States Women's,"[84.4, 21.2]",5087,Samantha Mewis,,24.4,21.2
8724eec2-8e9a-4488-8f9d-fcf39845f6d4,11,1,00:05.3,0,5,2,0,4,Duel,1214,United States Women's,9,From Kick Off,851,Netherlands Women's,"[36.6, 59.8]",10658,Danielle van de Donk,,23.4,59.8
1fa03b06-8ff9-40db-afc5-38117f8e5def,12,1,00:07.5,0,7,2,1.248558,30,Pass,1214,United States Women's,9,From Kick Off,851,Netherlands Women's,"[18.8, 61.2]",10657,Desiree van Lunteren,,41.2,61.2
babf6541-d034-40d0-a90f-3472de1404e8,13,1,00:13.8,0,13,3,0.696898,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[99.0, 1.0]",8298,Megan Rapinoe,,39,1
a8423bbd-4f1d-474c-8c2f-4d4144587c68,14,1,00:14.5,0,14,3,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[84.9, 2.4]",5088,Crystal Alyssia Dunn,,24.9,2.4
fd8cf4e7-3e18-4267-95b4-fc2192907e06,15,1,00:14.5,0,14,3,1.225705,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[84.9, 2.4]",5088,Crystal Alyssia Dunn,,24.9,2.4
96013abc-6eb6-49c4-93ee-e9530940f9cb,16,1,00:15.8,0,15,3,1.244497,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[85.4, 3.7]",5088,Crystal Alyssia Dunn,,25.4,3.7
553fe0c6-148e-4893-a972-78e163efb08e,17,1,00:17.0,0,17,3,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[97.4, 1.9]",8298,Megan Rapinoe,,37.4,1.9
dc43e392-b69c-4700-8e9d-8a19069491e1,18,1,00:17.0,0,17,3,0.3442,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[97.4, 1.9]",8298,Megan Rapinoe,,37.4,1.9
35232850-59f7-4ff5-8fb4-c4d02c3b9254,19,1,00:17.4,0,17,3,1.0588,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[98.1, 2.3]",8298,Megan Rapinoe,,38.1,2.3
2d37bffe-cae4-44e1-9e1e-b1157fbce2d5,20,1,00:18.4,0,18,3,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[88.8, 2.3]",5088,Crystal Alyssia Dunn,,28.8,2.3
765adc8c-ab96-4e55-87db-5f4ce6e1b993,21,1,00:18.4,0,18,3,0.7965,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[88.8, 2.3]",5088,Crystal Alyssia Dunn,,28.8,2.3
cb3ec7e8-c458-4efc-83e2-d03e7daffdfa,22,1,00:19.2,0,19,3,0.7966,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[88.8, 2.8]",5088,Crystal Alyssia Dunn,,28.8,2.8
43895bf8-dd59-47e6-a4c9-55c32606dac6,23,1,00:20.0,0,19,3,1.312876,17,Pressure,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[23.9, 70.7]",10654,Jackie Groenen,,36.1,70.7
719eb53d-c080-49a0-904a-edf6356c4b25,24,1,00:20.0,0,20,3,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[96.2, 10.4]",5087,Samantha Mewis,,36.2,10.4
bcb7ba04-817f-4271-915c-b945c4c0149e,25,1,00:20.0,0,20,3,0.0456,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[96.2, 10.4]",5087,Samantha Mewis,,36.2,10.4
236ed6dd-78a6-4a01-8c44-831dfbd44981,26,1,00:20.1,0,20,3,0,3,Dispossessed,1214,United States Women's,4,From Throw In,1214,United States Women's,"[97.4, 7.6]",5087,Samantha Mewis,,37.4,7.6
9265134f-c9b6-428e-91d4-35fde79a0744,27,1,00:20.1,0,20,3,0,4,Duel,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[23.6, 73.4]",10654,Jackie Groenen,,36.4,73.4
e934cad0-b25b-452f-a76e-7cb5f12c230e,28,1,00:21.6,0,21,3,0.241535,17,Pressure,1214,United States Women's,4,From Throw In,1214,United States Women's,"[98.1, 2.8]",5087,Samantha Mewis,,38.1,2.8
7768b1e8-d58d-4d99-9ae4-018f535e29ee,29,1,00:22.3,0,22,3,1.3392,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[88.1, 5.7]",5088,Crystal Alyssia Dunn,,28.1,5.7
f562737f-f902-43d9-a25b-49be48806714,30,1,00:23.6,0,23,3,4.288065,30,Pass,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[17.8, 72.4]",10657,Desiree van Lunteren,,42.2,72.4
45fbfb7d-7ced-47b1-a1c5-94e25f8d395f,31,1,00:43.0,0,43,4,0.6196,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[71.1, 1.0]",5088,Crystal Alyssia Dunn,,11.1,1
3d4fc308-739b-4a7d-9dd2-bc01802a33db,32,1,00:43.1,0,43,4,0.6215,17,Pressure,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[41.8, 78.3]",10658,Danielle van de Donk,,18.2,78.3
279dd5ad-9307-4c06-bebd-6fdebbe0a85c,33,1,00:43.6,0,43,4,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[79.2, 2.7]",8298,Megan Rapinoe,,19.2,2.7
d17f5955-cb86-4370-adf1-fdf2c4e12f33,34,1,00:43.6,0,43,4,0.040000003,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[79.2, 2.7]",8298,Megan Rapinoe,,19.2,2.7
cebd7ade-323e-416c-8eda-42317466fe80,35,1,00:43.7,0,43,4,1.388619,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[79.4, 2.4]",8298,Megan Rapinoe,,19.4,2.4
dbc4e838-1be0-4d91-82d6-368a47265f9c,36,1,00:45.1,0,45,4,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[68.7, 5.1]",5088,Crystal Alyssia Dunn,,8.7,5.1
65fbf830-a887-403b-b4e2-5c948c469ab4,37,1,00:45.1,0,45,4,0.921681,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[68.7, 5.1]",5088,Crystal Alyssia Dunn,,8.7,5.1
95c28c56-3755-4908-bde1-5ea186d14eff,38,1,00:46.0,0,45,4,1.2513,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[62.3, 7.6]",5088,Crystal Alyssia Dunn,,2.3,7.6
deffc310-67d8-4fa2-ac1b-5a3932396385,39,1,00:47.2,0,47,4,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[46.0, 5.5]",5030,Becky Sauerbrunn,,14,5.5
b73c8c41-ced1-4f33-98f5-7aa88cd4d6c5,40,1,00:47.2,0,47,4,1.2255,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[46.0, 5.5]",5030,Becky Sauerbrunn,,14,5.5
ca981be9-42fe-4b2d-b8a0-8f96a28a2de1,41,1,00:48.5,0,48,4,1.256988,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[42.8, 12.4]",5030,Becky Sauerbrunn,,17.2,12.4
5a1f7847-5053-461b-9ec1-1c3187789f51,42,1,00:49.7,0,49,4,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[37.4, 42.1]",5081,Abby Dahlkemper,,22.6,42.1
cab8f280-59c5-4009-b381-ab8e1e4fd2b5,43,1,00:49.7,0,49,4,4.095212,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[37.4, 42.1]",5081,Abby Dahlkemper,,22.6,42.1
463c8090-0740-49d6-af7b-19ad6257a29d,44,1,00:53.8,0,53,4,2.5269,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[48.4, 61.6]",5081,Abby Dahlkemper,,11.6,61.6
5b66b3f1-2077-4109-bf8a-9326ed926158,45,1,00:56.3,0,56,4,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[102.9, 70.3]",5013,Tobin Heath,,42.9,70.3
d5fe4da1-8acb-408d-aab6-6a3427984bee,46,1,00:56.3,0,56,4,2.268592,30,Pass,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[24.3, 17.4]",10647,Stephanie van der Gragt,,35.7,17.4
4b76686b-38a1-415e-88c6-e0948e1b8034,47,1,01:10.1,1,10,5,0.7159,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[80.1, 80.0]",5021,"Kelley O""Hara",,20.1,80
47f4b6ad-9210-46ba-8788-f27bd7562177,48,1,01:10.8,1,10,5,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[77.7, 68.6]",4949,Rose Lavelle,,17.7,68.6
864b009e-a126-400d-9ffa-63b7f516d261,49,1,01:10.8,1,10,5,0.9894,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[77.7, 68.6]",4949,Rose Lavelle,,17.7,68.6
328fe0ca-edcd-4e6c-a526-41b1102481c2,50,1,01:11.8,1,11,5,0.5571,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[77.7, 68.6]",4949,Rose Lavelle,,17.7,68.6
43093dae-e4fd-4983-96a1-7e9e55b4a807,51,1,01:12.4,1,12,5,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[76.9, 76.9]",5021,"Kelley O""Hara",,16.9,76.9
880da250-1263-4b41-8d4c-2e838130fbf0,52,1,01:12.4,1,12,5,0.8286,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[76.9, 76.9]",5021,"Kelley O""Hara",,16.9,76.9
7349fbd8-20a0-4d84-a0fc-7630df0be810,53,1,01:13.1,1,13,5,0.2827,17,Pressure,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[41.2, 4.5]",10649,Lieke Martens,,18.8,4.5
050cf1a5-7bd0-480c-a076-dee52dc41349,54,1,01:13.2,1,13,5,0.7267,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[77.7, 75.1]",5021,"Kelley O""Hara",,17.7,75.1
30428fae-f05a-45b0-b0b5-0a611f4da865,55,1,01:13.9,1,13,5,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[69.3, 66.9]",6811,Julie Ertz,,9.3,66.9
7887a75a-129e-427d-812a-b55b15e1a9e8,56,1,01:13.9,1,13,5,0.12,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[69.3, 66.9]",6811,Julie Ertz,,9.3,66.9
35b909f3-187e-4577-b503-f56e7e227a26,57,1,01:14.1,1,14,5,2.4484,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[69.3, 66.9]",6811,Julie Ertz,,9.3,66.9
83c90d2e-1055-479a-a3b7-f51f5d9385d5,58,1,01:16.5,1,16,5,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[83.5, 75.7]",5013,Tobin Heath,,23.5,75.7
ea984292-a595-4ad9-869c-4cb056a3153c,59,1,01:16.5,1,16,5,0,10,Interception,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[37.0, 5.3]",10666,Dominique Johanna Anna Bloodworth,,23,5.3
aa9e1428-a606-420e-a685-92569e94b26f,60,1,01:24.5,1,24,6,2.325,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[86.4, 80.0]",5021,"Kelley O""Hara",,26.4,80
31892d15-78a7-4254-b0b4-7a820fa65d36,61,1,01:26.5,1,26,6,1.3606,17,Pressure,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[17.1, 7.6]",10647,Stephanie van der Gragt,,42.9,7.6
86606c31-ad50-4beb-8cff-6cf5771a34d2,62,1,01:26.8,1,26,6,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[101.8, 69.6]",5085,Alex Morgan,,41.8,69.6
9f4faec5-ac32-4598-bebc-201f536a9f59,63,1,01:26.8,1,26,6,1.013,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[101.8, 69.6]",5085,Alex Morgan,,41.8,69.6
2573162c-84b3-4b94-b1d9-678861ba979b,64,1,01:27.8,1,27,6,0,14,Dribble,1214,United States Women's,4,From Throw In,1214,United States Women's,"[106.6, 75.7]",5085,Alex Morgan,,46.6,75.7
acaa44f6-369c-4572-825d-b85d564a49d9,65,1,01:27.8,1,27,6,0,4,Duel,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[14.4, 5.3]",10647,Stephanie van der Gragt,,45.6,5.3
d54c246f-dbf2-4c4f-8ad1-c3da9e2fcb39,66,1,01:37.3,1,37,7,1.125226,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[107.1, 80.0]",5021,"Kelley O""Hara",,47.1,80
40def375-5dcb-4c83-abe5-76ebb388b0b2,67,1,01:38.4,1,38,7,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[116.4, 74.7]",5085,Alex Morgan,,56.4,74.7
73e5eb4a-8eef-4f4b-aec6-73cd3dd5c5bc,68,1,01:38.4,1,38,7,0,10,Interception,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[7.1, 5.6]",10649,Lieke Martens,,52.9,5.6
e1fa28f4-1c30-4327-8d13-5c43c8b55df7,69,1,01:38.4,1,38,7,2.369374,43,Carry,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[7.1, 5.6]",10649,Lieke Martens,,52.9,5.6
0a2147ef-99cb-44c0-9baa-dae3ebaf0e5f,70,1,01:39.7,1,39,7,1.088,17,Pressure,1214,United States Women's,4,From Throw In,1214,United States Women's,"[111.5, 72.6]",5085,Alex Morgan,,51.5,72.6
02bda262-6702-46ef-8e8c-975720f1303a,71,1,01:40.7,1,40,7,1.0053,30,Pass,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[11.5, 9.7]",10649,Lieke Martens,,48.5,9.7
aef3e181-bcc1-43a1-b2dc-cfbcef44b207,72,1,01:41.8,1,41,7,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[30.8, 24.2]",10656,Lineth Beerensteyn,,29.2,24.2
a3aacff7-6a19-4be9-8d34-e0f3ff7d13b8,73,1,01:41.8,1,41,7,0,2,Ball Recovery,1214,United States Women's,4,From Throw In,1214,United States Women's,"[96.4, 67.8]",4949,Rose Lavelle,,36.4,67.8
ed603f14-992e-42ec-8015-3834b6826602,74,1,01:41.8,1,41,7,2.6094,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[96.4, 67.8]",4949,Rose Lavelle,,36.4,67.8
de33cba1-252c-44a1-8848-d923121e20bf,75,1,01:43.2,1,43,7,1.1991,17,Pressure,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[29.2, 17.2]",10645,Sherida Spitse,,30.8,17.2
bb675657-276b-4890-adfc-80df77d6a658,76,1,01:44.4,1,44,7,0.87161,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[91.6, 63.1]",4949,Rose Lavelle,,31.6,63.1
47580873-2d34-46b7-a651-8f70980b7908,77,1,01:45.2,1,45,7,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[81.5, 52.3]",6811,Julie Ertz,,21.5,52.3
36ee6de4-5bc1-400f-b045-2ca21c511642,78,1,01:45.2,1,45,7,0.91049,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[81.5, 52.3]",6811,Julie Ertz,,21.5,52.3
56400778-8a71-4b8c-a4d8-3164b3cb7ea6,79,1,01:46.1,1,46,7,1.1129,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[81.1, 47.6]",6811,Julie Ertz,,21.1,47.6
042125bd-deb2-432f-8957-5ac59eb6e068,80,1,01:47.3,1,47,7,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[83.5, 32.0]",5088,Crystal Alyssia Dunn,,23.5,32
31569e6d-e287-4947-ac04-627732e41361,81,1,01:47.3,1,47,7,1.4032,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[83.5, 32.0]",5088,Crystal Alyssia Dunn,,23.5,32
627f3e4c-7654-4cdf-8dea-7b0975ffa191,82,1,01:48.7,1,48,7,2.562399,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[88.1, 29.6]",5088,Crystal Alyssia Dunn,,28.1,29.6
73e8c289-0cf0-4569-a824-0ec6ab30554a,83,1,01:50.8,1,50,7,1.636322,17,Pressure,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[12.2, 57.2]",10652,Anouk Dekker,,47.8,57.2
4974008c-57e0-4d68-bce2-b413414138cf,84,1,01:51.2,1,51,7,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[111.7, 20.7]",5087,Samantha Mewis,,51.7,20.7
db6aec04-ffff-4c89-baf7-053c8d753d67,85,1,01:51.2,1,51,7,1.277301,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[111.7, 20.7]",5087,Samantha Mewis,,51.7,20.7
694f75d5-0f86-4a87-a574-0c4af17c4596,86,1,01:52.5,1,52,7,1.3739,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[117.3, 22.1]",5087,Samantha Mewis,,57.3,22.1
08df51ed-0e98-4991-91d6-a6c1ed428356,87,1,01:53.9,1,53,7,0,9,Clearance,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[11.5, 49.3]",10654,Jackie Groenen,,48.5,49.3
ba076b86-a006-4684-b67d-7b6e728b3787,88,1,01:55.0,1,54,7,0,2,Ball Recovery,1214,United States Women's,4,From Throw In,1214,United States Women's,"[104.3, 13.4]",8298,Megan Rapinoe,,44.3,13.4
76670dfd-4dfc-4db1-863f-4208db06ade2,89,1,01:55.0,1,54,7,7.2137,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[104.3, 13.4]",8298,Megan Rapinoe,,44.3,13.4
764e7e68-6ee5-4945-bcf9-4f775b065d14,90,1,01:57.8,1,57,7,3.9298,17,Pressure,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[17.1, 66.8]",10658,Danielle van de Donk,,42.9,66.8
aa393b50-0ea2-40b4-912f-dfa22187cbfb,91,1,02:02.2,2,2,7,1.094,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[88.7, 13.4]",8298,Megan Rapinoe,,28.7,13.4
95513994-8462-4a44-82a0-de4d09444eff,92,1,02:02.9,2,2,7,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[92.9, 14.6]",5088,Crystal Alyssia Dunn,,32.9,14.6
7003c84d-be9a-4028-9434-24b7859fbd0a,93,1,02:02.9,2,2,7,3.169742,43,Carry,1214,United States Women's,4,From Throw In,1214,United States Women's,"[92.9, 14.6]",5088,Crystal Alyssia Dunn,,32.9,14.6
3d2ab4c1-825a-4e7d-bd7c-a8fc8a66816f,94,1,02:02.9,2,2,7,0,6,Block,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[28.8, 68.7]",10658,Danielle van de Donk,,31.2,68.7
27a10456-1d8a-4892-a501-9bafd318b575,95,1,02:06.0,2,6,7,0.2625,30,Pass,1214,United States Women's,4,From Throw In,1214,United States Women's,"[103.2, 4.8]",5088,Crystal Alyssia Dunn,,43.2,4.8
faca0d97-28c1-43a9-bbcb-88a875b798c1,96,1,02:06.3,2,6,7,,42,Ball Receipt*,1214,United States Women's,4,From Throw In,1214,United States Women's,"[109.1, 12.4]",8298,Megan Rapinoe,,49.1,12.4
0bee1529-f938-4115-917a-109f2da233b9,97,1,02:06.3,2,6,7,0,6,Block,1214,United States Women's,4,From Throw In,851,Netherlands Women's,"[12.9, 71.1]",10657,Desiree van Lunteren,,47.1,71.1
00f71cb1-3a59-46c3-9057-f1a3dbcd1bdf,98,1,02:08.0,2,8,8,0,2,Ball Recovery,851,Netherlands Women's,1,Regular Play,851,Netherlands Women's,"[16.7, 64.8]",10654,Jackie Groenen,,43.3,64.8
d4f840cb-7bdb-4b46-bb08-b4de6d1bea13,99,1,02:08.0,2,8,8,2.803821,43,Carry,851,Netherlands Women's,1,Regular Play,851,Netherlands Women's,"[16.7, 64.8]",10654,Jackie Groenen,,43.3,64.8
45d46e18-0390-43b3-98bc-2a32aa9c397b,100,1,02:10.8,2,10,8,0,14,Dribble,851,Netherlands Women's,1,Regular Play,851,Netherlands Women's,"[29.1, 78.6]",10654,Jackie Groenen,,30.9,78.6
013ff44d-5a3e-486f-82e2-28362aaea321,101,1,02:10.8,2,10,8,0,4,Duel,851,Netherlands Women's,1,Regular Play,1214,United States Women's,"[91.9, 2.4]",5088,Crystal Alyssia Dunn,,31.9,2.4
bb906820-a5c8-42ca-b9ea-1323c219f6f7,102,1,02:34.4,2,34,9,1.4871,30,Pass,851,Netherlands Women's,4,From Throw In,851,Netherlands Women's,"[20.9, 80.0]",10657,Desiree van Lunteren,,39.1,80
dd3eb879-d29c-42b2-99a9-40a1cd7991ce,103,1,02:35.9,2,35,9,,42,Ball Receipt*,851,Netherlands Women's,4,From Throw In,851,Netherlands Women's,"[42.6, 76.3]",10658,Danielle van de Donk,,17.4,76.3
694b54da-b8d2-4dc6-b58c-c52ac47e6488,104,1,02:35.9,2,35,9,0.9995,30,Pass,851,Netherlands Women's,4,From Throw In,851,Netherlands Women's,"[41.4, 77.2]",10658,Danielle van de Donk,,18.6,77.2
495347e0-47f6-491e-8962-36a46787dc2e,105,1,02:36.9,2,36,9,,42,Ball Receipt*,851,Netherlands Women's,4,From Throw In,851,Netherlands Women's,"[33.3, 69.6]",10654,Jackie Groenen,,26.7,69.6
5098a60b-941a-4bd5-b04b-8db1e78595a2,106,1,02:36.9,2,36,10,2.747835,30,Pass,1214,United States Women's,1,Regular Play,1214,United States Women's,"[88.7, 10.4]",4949,Rose Lavelle,,28.7,10.4
0553a21c-44cd-4d46-8a63-81af03171ab2,107,1,02:39.6,2,39,10,,42,Ball Receipt*,1214,United States Women's,1,Regular Play,1214,United States Women's,"[53.9, 14.4]",5081,Abby Dahlkemper,,6.1,14.4
92cb02ae-af04-421a-a698-a4ffb096c84d,108,1,02:39.6,2,39,10,0.020465,43,Carry,1214,United States Women's,1,Regular Play,1214,United States Women's,"[53.9, 14.4]",5081,Abby Dahlkemper,,6.1,14.4
fabdea1f-22c8-4ca6-91fd-583074463e4f,109,1,02:39.7,2,39,10,0.887207,30,Pass,1214,United States Women's,1,Regular Play,1214,United States Women's,"[53.9, 14.4]",5081,Abby Dahlkemper,,6.1,14.4
cd815a8f-e836-48b6-9e67-2323e43a66ae,110,1,02:40.5,2,40,10,,42,Ball Receipt*,1214,United States Women's,1,Regular Play,1214,United States Women's,"[55.6, 5.5]",5030,Becky Sauerbrunn,,4.4,5.5
12e8e84a-57b8-4dc4-bfd1-eadea8d3c870,111,1,02:40.5,2,40,10,1.162593,43,Carry,1214,United States Women's,1,Regular Play,1214,United States Women's,"[55.6, 5.5]",5030,Becky Sauerbrunn,,4.4,5.5
77d6bb3a-9e89-45fe-bd4e-d06840ebeaa2,112,1,02:41.7,2,41,10,0.883611,30,Pass,1214,United States Women's,1,Regular Play,1214,United States Women's,"[54.0, 7.9]",5030,Becky Sauerbrunn,,6,7.9
54eae500-4b71-466d-82ff-25a713345c78,113,1,02:42.6,2,42,10,,42,Ball Receipt*,1214,United States Women's,1,Regular Play,1214,United States Women's,"[68.2, 2.1]",5088,Crystal Alyssia Dunn,,8.2,2.1
aa19a388-3071-4038-b578-7581da4166c3,114,1,02:42.6,2,42,10,1.912889,43,Carry,1214,United States Women's,1,Regular Play,1214,United States Women's,"[68.2, 2.1]",5088,Crystal Alyssia Dunn,,8.2,2.1
925e800e-94ae-49f0-9d59-45207a326751,115,1,02:44.5,2,44,10,0.9954,30,Pass,1214,United States Women's,1,Regular Play,1214,United States Women's,"[73.3, 9.4]",5088,Crystal Alyssia Dunn,,13.3,9.4
04dcb424-5364-41d6-85f4-1a7d8420cd83,116,1,02:45.5,2,45,10,,42,Ball Receipt*,1214,United States Women's,1,Regular Play,1214,United States Women's,"[84.6, 15.2]",5085,Alex Morgan,,24.6,15.2
9cfc4fe6-0afe-4655-a4ac-9f6889d0328a,117,1,02:45.5,2,45,10,0.9137,43,Carry,1214,United States Women's,1,Regular Play,1214,United States Women's,"[84.6, 15.2]",5085,Alex Morgan,,24.6,15.2
826371fa-ad29-49e3-a7f7-7f99db9740b7,118,1,02:46.4,2,46,10,1.119097,30,Pass,1214,United States Women's,1,Regular Play,1214,United States Women's,"[88.1, 12.0]",5085,Alex Morgan,,28.1,12
dd39e627-57b7-4b9f-a63b-218342d3e82a,119,1,02:47.5,2,47,10,,42,Ball Receipt*,1214,United States Women's,1,Regular Play,1214,United States Women's,"[94.2, 2.7]",8298,Megan Rapinoe,,34.2,2.7
f6e8d82c-718b-492c-84f7-c9c197058c67,120,1,02:47.5,2,47,10,3.240103,43,Carry,1214,United States Women's,1,Regular Play,1214,United States Women's,"[94.2, 2.7]",8298,Megan Rapinoe,,34.2,2.7
b925cd93-9cf9-4fe3-a38c-aa76b966c24a,121,1,02:50.8,2,50,10,2.682,30,Pass,1214,United States Women's,1,Regular Play,1214,United States Women's,"[94.6, 2.7]",8298,Megan Rapinoe,,34.6,2.7
923c0258-d379-462b-ac30-a306d100a914,122,1,02:51.9,2,51,10,4.079459,17,Pressure,1214,United States Women's,1,Regular Play,851,Netherlands Women's,"[13.9, 61.8]",10652,Anouk Dekker,,46.1,61.8
c4eb4719-7df2-4ce9-ad00-9221c9eedad8,123,1,02:53.4,2,53,10,,42,Ball Receipt*,1214,United States Women's,1,Regular Play,1214,United States Women's,"[112.5, 15.1]",5087,Samantha Mewis,,52.5,15.1
898a767c-f917-4af7-84b0-f0ae1eb9ebe9,124,1,02:53.4,2,53,10,2.561059,43,Carry,1214,United States Women's,1,Regular Play,1214,United States Women's,"[112.5, 15.1]",5087,Samantha Mewis,,52.5,15.1
df42705b-0208-4825-a468-4c2f1224c132,125,1,02:56.0,2,56,10,0,3,Dispossessed,1214,United States Women's,1,Regular Play,1214,United States Women's,"[115.7, 13.7]",5087,Samantha Mewis,,55.7,13.7
